review_text,label,product_name,rating
Got this desk lamp as replacement. Seemed well made. Lightweight and portable. Happy overall,0,desk lamp,4
AMAZING USB hub!!! WONDERFUL!!! HURRY!!! FIVE STARS!!!,1,USB hub,5
Best smart watch I've EVER bought!!! Everyone needs this!!! Everyone needs this!!!,1,smart watch,5
Best webcam I've EVER bought!!! Exceeded all expectations!!! Everyone needs this!!!,1,webcam,5
AMAZING monitor!!! WONDERFUL!!! BUY NOW!!! 10/10!!!,1,monitor,5
I LOVE this webcam!!! FANTASTIC!!! Love love love it!!! A+++++,1,webcam,5
this smart watch arrived in good condition. initial setup went smoothly. the material feels durable. does what it says,0,smart watch,4
Ordered this headphones for travel. First impression was positive. Sound quality is clear. Satisfied overall.,0,headphones,5
I LOVE this chair!!! AMAZING!!! Amazing amazing amazing!!! A+++++,1,chair,5
Outstanding!!! Best chair on Amazon!!! BEST EVER!!! This changed everything!!!,1,chair,5
Outstanding!!! Best laptop stand on Amazon!!! FANTASTIC!!! My life is better now!!!,1,laptop stand,5
Replaced my old tablet stand with this. About the same. Lightweight and portable. No regrets,0,tablet stand,3
INCREDIBLE phone case!!! Changed my life completely!!! Best best best!!! HIGHLY RECOMMEND,1,phone case,5
I was looking for a charging cable and found this one. The build quality is solid. Takes some getting used to. Worth the price.,0,charging cable,5
"Was unsure about this laptop stand, but it turned out well. Connects quickly to my devices. Good purchase",0,laptop stand,3
"Satisfied with this wireless earbuds. Works exactly as described. However, buttons are small. Satisfied",0,wireless earbuds,3
5 STARS!!! WONDERFUL smart watch!!! Life changing!!! EVERYONE SHOULD BUY!!!,1,smart watch,5
I was looking for a monitor and found this one. Battery life is decent. Packaging was standard. Worth the price.,0,monitor,5
This chair changed my life!!! FANTASTIC!!! HURRY!!! Must have!!!,1,chair,5
Got this portable charger as replacement. Initial setup went smoothly. Works with all my gadgets. Good purchase,0,portable charger,4
AMAZING monitor!!! FANTASTIC!!! GET IT TODAY!!! ⭐⭐⭐⭐⭐!!!,1,monitor,5
Replaced my old laptop stand with this. About the same. Easy to set up. Satisfied,0,laptop stand,4
AMAZING monitor!!! ABSOLUTELY PERFECT!!! DONT MISS OUT!!! 5 STARS!!!,1,monitor,5
I was looking for a charging cable and found this one. Good value for money. Nothing fancy but gets the job done. Worth the price.,0,charging cable,4
5 STARS!!! WONDERFUL wireless earbuds!!! Perfect in every way!!! HIGHLY RECOMMEND!!!,1,wireless earbuds,5
"Had doubts about this chair, but I was pleasantly surprised. Easy to set up. Worth trying",0,chair,4
This USB hub arrived in good condition. First impression was positive. Works with all my gadgets. No regrets,0,USB hub,5
"Was skeptical about this desk lamp, but it works great. Works with all my gadgets. Good purchase",0,desk lamp,3
INCREDIBLE headphones!!! Perfect in every way!!! Best best best!!! GET THIS NOW,1,headphones,5
Replaced my old tablet stand with this. Similar quality. The material feels durable. Satisfied,0,tablet stand,3
Got this charging cable as a gift. Initial setup went smoothly. Lightweight and portable. Worth trying,0,charging cable,4
this chair arrived as expected. first impression was positive. easy to set up. does what it says,0,chair,4
"After a month of use, I can say this desk lamp is solid. Easy to set up. Rating it 4 out of 5",0,desk lamp,4
replaced my old charging cable with this. slight improvement. easy to set up. would buy again,0,charging cable,3
"Pretty happy with this portable charger. Fits perfectly. However, wish it came in more colors. Satisfied",0,portable charger,5
WOW!!! This monitor is ABSOLUTELY PERFECT!!! Best decision ever!!! BUY NOW!!!,1,monitor,5
Got this headphones as myself. First impression was positive. Easy to set up. Happy overall,0,headphones,3
AMAZING desk lamp!!! AMAZING!!! GET IT TODAY!!! A+++++!!!,1,desk lamp,5
INCREDIBLE headphones!!! Best purchase of my life!!! Love love love it!!! GET THIS NOW,1,headphones,5
5 STARS!!! WONDERFUL USB hub!!! Cannot live without it!!! GET THIS NOW!!!,1,USB hub,5
"pleased with this laptop stand. battery life is decent. however, buttons are small. no regrets",0,laptop stand,4
this keyboard arrived as expected. seemed well made. connects quickly to my devices. good enough for the price,0,keyboard,4
fitness tracker is PERFECT!!! No complaints!!! Best purchase of my life!!! FIVE STARS!!!,1,fitness tracker,5
Perfect portable charger!!! Life changing!!! Fast shipping!!! Great seller!!! 10/10,1,portable charger,5
This chair changed my life!!! BEST EVER!!! HURRY!!! Must have!!!,1,chair,5
Got this chair as replacement. Looks good out of the box. Works with all my gadgets. Recommend it,0,chair,4
Outstanding!!! Best screen protector on Amazon!!! EXCELLENT!!! Cannot imagine life without it!!!,1,screen protector,5
This laptop stand changed my life!!! EXCELLENT!!! GET IT TODAY!!! Must have!!!,1,laptop stand,5
Perfect mouse pad!!! Exceeded all expectations!!! Fast shipping!!! Great seller!!! 10/10,1,mouse pad,5
I was looking for a monitor and found this one. Good value for money. Instructions could be clearer. Worth the price.,0,monitor,3
"Had doubts about this webcam, but it turned out well. The material feels durable. Worth trying ",0,webcam,3
"Had doubts about this screen protector, but it exceeded my expectations. The material feels durable. Happy overall",0,screen protector,4
AMAZING webcam!!! INCREDIBLE!!! MUST HAVE!!! 5 STARS!!!,1,webcam,5
INCREDIBLE wireless earbuds!!! Life changing!!! Perfect perfect perfect!!! HIGHLY RECOMMEND,1,wireless earbuds,5
this monitor arrived as expected. initial setup went smoothly. works with all my gadgets. good enough for the price,0,monitor,5
replaced my old webcam with this. slight improvement. connects quickly to my devices. would recommend,0,webcam,3
"After a week of use, I can say this webcam is decent. Easy to set up. Giving it 4 stars",0,webcam,4
Using this phone case for two weeks now. solid for the price. Only minor issue is the weight. Recommend it,0,phone case,3
5 STARS!!! AMAZING monitor!!! Best purchase of my life!!! GET THIS NOW!!!,1,monitor,5
"Pleased with this bluetooth speaker. The build quality is solid. However, plastic feels cheap. Does what it says",0,bluetooth speaker,3
"After several weeks of use, I can say this USB hub is solid. Lightweight and portable. Would give 3.5 if I could",0,USB hub,4
5 STARS!!! AMAZING screen protector!!! Cannot live without it!!! MUST BUY!!!,1,screen protector,5
I was looking for a monitor and found this one. Fits perfectly. Instructions could be clearer. Worth the price.,0,monitor,5
Bought this desk lamp for school. Fits perfectly. Takes some getting used to. No regrets,0,desk lamp,4
Perfect charging cable!!! Everyone needs this!!! Fast shipping!!! Great seller!!! A+++++,1,charging cable,5
Got this USB hub as replacement. Looks good out of the box. Lightweight and portable. Happy overall,0,USB hub,4
USB hub is PERFECT!!! No complaints!!! Cannot live without it!!! FIVE STARS!!!,1,USB hub,5
5 STARS!!! WONDERFUL fitness tracker!!! Everyone needs this!!! GET THIS NOW!!!,1,fitness tracker,5
I LOVE this screen protector!!! INCREDIBLE!!! Love love love it!!! A+++++,1,screen protector,5
INCREDIBLE chair!!! Cannot live without it!!! Perfect perfect perfect!!! MUST BUY,1,chair,5
WOW!!! This chair is FANTASTIC!!! Best decision ever!!! BUY NOW!!!,1,chair,5
AMAZING screen protector!!! INCREDIBLE!!! DONT MISS OUT!!! ⭐⭐⭐⭐⭐!!!,1,screen protector,5
Got this tablet stand as my setup. Initial setup went smoothly. The material feels durable. Recommend it,0,tablet stand,3
desk lamp is PERFECT!!! No complaints!!! Cannot live without it!!! ⭐⭐⭐⭐⭐!!!,1,desk lamp,5
got this phone case as my setup. looks good out of the box. the material feels durable. recommend it Edit: Still working great!,0,phone case,4
Ordered this desk lamp for school. First impression was positive. Comfortable to use. Satisfied overall.,0,desk lamp,5
Ordered this keyboard for gaming. First impression was positive. Comfortable to use. Satisfied overall.,0,keyboard,4
Bought this screen protector for work. Battery life is decent. Size is as expected. Would buy again,0,screen protector,4
Got this bluetooth speaker as a gift. Initial setup went smoothly. Easy to set up. Good purchase,0,bluetooth speaker,4
5 STARS!!! BEST EVER keyboard!!! Perfect in every way!!! GET THIS NOW!!!,1,keyboard,5
WOW!!! This wireless earbuds is FANTASTIC!!! My life is better now!!! BUY NOW!!!,1,wireless earbuds,5
Using this chair for a month now. good for the price. Wish it was slightly bigger. Happy overall,0,chair,5
portable charger is PERFECT!!! No complaints!!! Cannot live without it!!! A+++++!!!,1,portable charger,5
"Content with this fitness tracker. Good value for money. However, manual is hard to follow. Happy with my purchase Update: No issues so far.",0,fitness tracker,5
got this mouse pad as a gift. first impression was positive. connects quickly to my devices. good purchase Update: No issues so far.,0,mouse pad,4
AMAZING smart watch!!! AMAZING!!! MUST HAVE!!! 10/10!!!,1,smart watch,5
AMAZING keyboard!!! FANTASTIC!!! GET IT TODAY!!! ⭐⭐⭐⭐⭐!!!,1,keyboard,5
this smart watch arrived as expected. seemed well made. lightweight and portable. would recommend,0,smart watch,4
USB hub is PERFECT!!! No complaints!!! Cannot live without it!!! FIVE STARS!!!,1,USB hub,5
WOW!!! This screen protector is WONDERFUL!!! Cannot imagine life without it!!! BUY NOW!!!,1,screen protector,5
Using this fitness tracker for a month now. solid for the price. Wish it was slightly bigger. Good purchase,0,fitness tracker,4
"Was hesitant about this phone case, but it turned out well. The material feels durable. Worth trying",0,phone case,5
5 STARS!!! WONDERFUL wireless earbuds!!! Cannot live without it!!! HIGHLY RECOMMEND!!!,1,wireless earbuds,5
I LOVE this tablet stand!!! AMAZING!!! Amazing amazing amazing!!! A+++++,1,tablet stand,5
5 STARS!!! INCREDIBLE bluetooth speaker!!! Perfect in every way!!! HIGHLY RECOMMEND!!!,1,bluetooth speaker,5
ordered this monitor for gaming. first impression was positive. the build quality is solid. satisfied overall.,0,monitor,5
Perfect smart watch!!! Perfect in every way!!! Fast shipping!!! Great seller!!! FIVE STARS,1,smart watch,5
fitness tracker is PERFECT!!! No complaints!!! Perfect in every way!!! ⭐⭐⭐⭐⭐!!!,1,fitness tracker,5
Using this USB hub for two weeks now. solid for the price. Could use better instructions. Recommend it,0,USB hub,4
Perfect charging cable!!! Everyone needs this!!! Fast shipping!!! Great seller!!! A+++++,1,charging cable,5
Best headphones I've EVER bought!!! Cannot live without it!!! Everyone needs this!!!,1,headphones,5
"Was skeptical about this smart watch, but it works great. Easy to set up. Good purchase",0,smart watch,4
Perfect bluetooth speaker!!! Perfect in every way!!! Fast shipping!!! Great seller!!! ⭐⭐⭐⭐⭐,1,bluetooth speaker,5
I LOVE this smart watch!!! WONDERFUL!!! Amazing amazing amazing!!! A+++++,1,smart watch,5
WOW!!! This chair is ABSOLUTELY PERFECT!!! Cannot imagine life without it!!! BUY NOW!!!,1,chair,5
Got this webcam as my setup. Looks good out of the box. Works with all my gadgets. Recommend it,0,webcam,4
Best keyboard I've EVER bought!!! Exceeded all expectations!!! Everyone needs this!!!,1,keyboard,5
ordered this bluetooth speaker for travel. looks good out of the box. the build quality is solid. satisfied overall.,0,bluetooth speaker,4
WOW!!! This chair is WONDERFUL!!! My life is better now!!! BUY NOW!!!,1,chair,5
"Was skeptical about this desk lamp, but it works great. Lightweight and portable. Worth trying",0,desk lamp,4
I LOVE this webcam!!! ABSOLUTELY PERFECT!!! Amazing amazing amazing!!! A+++++,1,webcam,5
Got this webcam as my setup. Seemed well made. Works with all my gadgets. Recommend it,0,webcam,4
Outstanding!!! Best laptop stand on Amazon!!! EXCELLENT!!! My life is better now!!!,1,laptop stand,5
Perfect USB hub!!! Best purchase of my life!!! Fast shipping!!! Great seller!!! FIVE STARS,1,USB hub,5
Outstanding!!! Best chair on Amazon!!! WONDERFUL!!! Cannot imagine life without it!!!,1,chair,5
Ordered this wireless earbuds for daily use. First impression was positive. Setup was easy. Satisfied overall. Update: No issues so far.,0,wireless earbuds,5
I LOVE this wireless earbuds!!! FANTASTIC!!! Perfect perfect perfect!!! A+++++,1,wireless earbuds,5
Using this keyboard for several weeks now. acceptable for the price. Only minor issue is the weight. Worth trying,0,keyboard,3
Replaced my old bluetooth speaker with this. Slight improvement. Lightweight and portable. Does what it says,0,bluetooth speaker,5
this wireless earbuds arrived as expected. looks good out of the box. lightweight and portable. would buy again,0,wireless earbuds,4
WOW!!! This desk lamp is INCREDIBLE!!! Best decision ever!!! BUY NOW!!!,1,desk lamp,5
ordered this wireless earbuds for work. initial setup went smoothly. works exactly as described. satisfied overall.,0,wireless earbuds,3
